"","Tree.ID","Treatment","Tree.Species","Date","VPD_adj_dailyavg_kPa","VPD_adj_dailymax_kPa","VPD_adj_dailymin_kPa","VWC_mean","min_rel_TWD","FirstDayAfterLastGRO","rounded_rel_TWD","Percentage_w_cros","Percentage_color","Threshold","ThresholdDate","Threshold_Priority","Tree.ID_num","Tree.ID_num_cat"
"390","E20_D","Droughted","Quercus robur",2023-09-02,1.08859240494272,2.9152390787216,0.129753075442661,NA,0.989163888693938,2023-07-14,0.83816154,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-02,2,5,5
"391","E20_D","Droughted","Quercus robur",2023-09-03,0.936775422928651,2.52155251152366,0.196689914640591,NA,0.990812511649061,2023-07-14,0.83816154,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-03,2,5,5
"392","E20_D","Droughted","Quercus robur",2023-09-04,1.28359354370883,3.06181467614876,0.23950658032344,NA,0.991391142813738,2023-07-14,0.83816154,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-04,2,5,5
"393","E20_D","Droughted","Quercus robur",2023-09-05,1.40334857478837,3.24125149987385,0.407881033767055,NA,0.992680119853564,2023-07-14,0.83816154,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-05,2,5,5
"394","E20_D","Droughted","Quercus robur",2023-09-06,1.20222711509196,2.67328402952992,0.293655929158602,NA,0.993713051281075,2023-07-14,0.83816154,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-06,2,5,5
"395","E20_D","Droughted","Quercus robur",2023-09-07,1.39084167932238,2.77590686674444,0.454895364366765,NA,0.995338847007738,2023-07-14,0.83816154,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-07,2,5,5
"396","B24_D","Droughted","Fagus sylvatica",2023-06-21,1.20016104465189,3.07694070684925,0.307047103227257,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-21,0,6,1
"397","B24_D","Droughted","Fagus sylvatica",2023-06-22,1.61209250454781,3.56220449753017,0.309095704848644,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-22,0,6,1
"398","B24_D","Droughted","Fagus sylvatica",2023-06-23,0.614842837401228,1.33692021483506,0.253461780079003,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-23,0,6,1
"399","B24_D","Droughted","Fagus sylvatica",2023-06-24,1.11200683811307,2.5439071273605,0.272035257544438,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-24,0,6,1
"400","B24_D","Droughted","Fagus sylvatica",2023-06-25,1.59356342931108,3.17210064902844,0.331888761753744,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-25,0,6,1
"401","B24_D","Droughted","Fagus sylvatica",2023-06-26,1.5271566458,3.53509290914514,0.400611118299482,40.8666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-06-26,0,6,1
"402","B24_D","Droughted","Fagus sylvatica",2023-06-27,1.08347754512509,1.93752218917559,0.35060754902498,38.4333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-06-27,0,6,1
"403","B24_D","Droughted","Fagus sylvatica",2023-06-28,1.05105813558999,2.42222108467977,0.356730324242941,36,0,NA,0,0,"lightblue","Date_nothres",2023-06-28,0,6,1
"404","B24_D","Droughted","Fagus sylvatica",2023-06-29,1.64574989874823,3.52489699297613,0.329491491566478,34.2222222222222,0,NA,0,0,"lightblue","Date_nothres",2023-06-29,0,6,1
"405","B24_D","Droughted","Fagus sylvatica",2023-06-30,0.720400860396134,1.44247778479893,0.277771950580657,32.4444444444444,0,NA,0,0,"lightblue","Date_nothres",2023-06-30,0,6,1
"406","B24_D","Droughted","Fagus sylvatica",2023-07-01,0.961875526882093,2.33760304494703,0.184176686574739,30.6666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-01,0,6,1
"407","B24_D","Droughted","Fagus sylvatica",2023-07-02,0.767131291988119,2.06711464113689,0.2205938415116,28.8888888888889,0,NA,0,0,"lightblue","Date_nothres",2023-07-02,0,6,1
"408","B24_D","Droughted","Fagus sylvatica",2023-07-03,1.10591759116252,2.17521819323707,0.249920787809391,27.1111111111111,0,NA,0,0,"lightblue","Date_nothres",2023-07-03,0,6,1
"409","B24_D","Droughted","Fagus sylvatica",2023-07-04,1.27612121576495,2.68778825588423,0.301606574921278,25.3333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-04,0,6,1
"410","B24_D","Droughted","Fagus sylvatica",2023-07-05,0.608918840085567,1.47820962220585,0.213709707505889,23.7222222222222,0,NA,0,0,"lightblue","Date_nothres",2023-07-05,0,6,1
"411","B24_D","Droughted","Fagus sylvatica",2023-07-06,1.31490084497229,2.81807245477182,0.187441541137291,22.1111111111111,0,NA,0,0,"lightblue","Date_nothres",2023-07-06,0,6,1
"412","B24_D","Droughted","Fagus sylvatica",2023-07-07,1.93167605996327,3.82203427378884,0.323635733172754,20.5,0,NA,0,0,"lightblue","Date_nothres",2023-07-07,0,6,1
"413","B24_D","Droughted","Fagus sylvatica",2023-07-08,1.89906937579334,4.10341144688044,0.670349343708288,19.4111111111111,0,NA,0,0,"lightblue","Date_nothres",2023-07-08,0,6,1
"414","B24_D","Droughted","Fagus sylvatica",2023-07-09,2.40168049491434,5.08914854098234,0.363374820054821,18.3222222222222,0,NA,0,0,"lightblue","Date_nothres",2023-07-09,0,6,1
"415","B24_D","Droughted","Fagus sylvatica",2023-07-10,1.61518374249341,3.110518174651,0.466284421138266,17.2333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-10,0,6,1
"416","B24_D","Droughted","Fagus sylvatica",2023-07-11,2.51179722751616,5.06047265159427,0.514341442968851,16.1444444444444,0,NA,0,0,"lightblue","Date_nothres",2023-07-11,0,6,1
"417","B24_D","Droughted","Fagus sylvatica",2023-07-12,0.819245119878629,2.37189202862223,0.221580776771204,15.0555555555556,0.125143545462854,NA,0.12463201,19,"#E9A350","MinTWDnot0_Date",2023-07-12,1,6,1
"418","B24_D","Droughted","Fagus sylvatica",2023-07-13,0.926777775074922,2.37380275411563,0.115481394813946,13.9666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-13,0,6,1
"419","B24_D","Droughted","Fagus sylvatica",2023-07-14,1.40527350185031,2.75193526763328,0.255051323681579,13.46,0.345843898523588,2023-07-14,0.3476577,53,"#D98189","MinTWDnot0_Date",2023-07-14,1,6,1
"420","B24_D","Droughted","Fagus sylvatica",2023-07-15,2.35596387820584,4.82089572685122,0.426168212027855,12.9533333333333,0.401672414077367,2023-07-14,0.40013434,61,"#D57995","MinTWDnot0_Date",2023-07-15,1,6,1
"421","B24_D","Droughted","Fagus sylvatica",2023-07-16,1.21644684149979,2.38726782392078,0.268245267880965,12.4466666666667,0.411861472893496,2023-07-14,0.4132535,63,"#D37898","MinTWDnot0_Date",2023-07-16,1,6,1
"422","B24_D","Droughted","Fagus sylvatica",2023-07-17,1.38209214708479,2.72574455443964,0.223634300837122,11.94,0.462636840008399,2023-07-14,0.46573013,71,"#CE70A4","MinTWDnot0_Date",2023-07-17,1,6,1
"423","B24_D","Droughted","Fagus sylvatica",2023-07-18,1.70250695542976,3.56226917385862,0.420737647731944,11.4333333333333,0.518575399112603,2023-07-14,0.51820676,79,"#C868AF","MinTWDnot0_Date",2023-07-18,1,6,1
"424","B24_D","Droughted","Fagus sylvatica",2023-07-19,1.56087978851823,3.11375299664219,0.245695002160453,11.1166666666667,0.518951524303037,2023-07-14,0.51820676,79,"#C868AF","MinTWDnot0_Date",2023-07-19,1,6,1
"425","B24_D","Droughted","Fagus sylvatica",2023-07-20,1.34742093424712,2.63468595127166,0.419479027288121,10.8,0.553774522270529,2023-07-14,0.55100466,84,"#C462B6","MinTWDnot0_Date",2023-07-20,1,6,1
"426","B24_D","Droughted","Fagus sylvatica",2023-07-21,1.11093339154329,2.91734680396901,0.401505742726969,10.3733333333333,0.605235301213961,2023-07-14,0.6034813,92,"#BC5AC2","MinTWDnot0_Date",2023-07-21,1,6,1
"427","B24_D","Droughted","Fagus sylvatica",2023-07-22,1.50748511446599,3.42720015674127,0.292124584827732,9.94666666666667,0.595144229872775,2023-07-14,0.59692172,91,"#BD5BC0","MinTWDnot0_Date",2023-07-22,1,6,1
"428","B24_D","Droughted","Fagus sylvatica",2023-07-23,1.83377111329825,3.82572986984035,0.426951841541921,9.52,0.621132574853552,2023-07-14,0.62316003,95,"#B957C6","MinTWDnot0_Date",2023-07-23,1,6,1
"429","B24_D","Droughted","Fagus sylvatica",2023-07-24,0.657053650184257,1.8468639715885,0.198979516408496,9.09333333333333,0.62597041018573,2023-07-14,0.62316003,95,"#B957C6","MinTWDnot0_Date",2023-07-24,1,6,1
"430","B24_D","Droughted","Fagus sylvatica",2023-07-25,0.428912198039811,1.53458083147492,0.100285712675256,8.66666666666667,0.643213141551476,2023-07-14,0.64283877,98,"#B654CA","MinTWDnot0_Date",2023-07-25,1,6,1
"431","B24_D","Droughted","Fagus sylvatica",2023-07-26,0.460448667951816,1.34423048779748,0.161692402578475,8.5,0.664871919867862,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-07-26,2,6,1
"432","B24_D","Droughted","Fagus sylvatica",2023-07-27,0.803483230754715,2.14666197769401,0.258341489880386,8.33333333333333,0.691202262666688,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-07-27,2,6,1
"433","B24_D","Droughted","Fagus sylvatica",2023-07-28,0.673008752320839,1.84683982619782,0.184535292552729,8.16666666666667,0.702158434160589,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-07-28,2,6,1
"434","B24_D","Droughted","Fagus sylvatica",2023-07-29,0.518278558135586,1.77307467399291,0.140940947429463,8,0.69558800954954,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-07-29,2,6,1
"435","B24_D","Droughted","Fagus sylvatica",2023-07-30,0.918773591408985,2.08619839298458,0.125349657026959,7.83333333333333,0.690960029528271,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-07-30,2,6,1
"436","B24_D","Droughted","Fagus sylvatica",2023-07-31,1.01464529865607,2.35422274897012,0.249447990800433,7.66666666666667,0.701021200941001,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-07-31,2,6,1
"437","B24_D","Droughted","Fagus sylvatica",2023-08-01,0.494332264858926,1.1612579776927,0.224802485623913,7.5,0.709192965511872,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-01,2,6,1
"438","B24_D","Droughted","Fagus sylvatica",2023-08-02,0.725318587816011,2.53756555923684,0.183327050118275,7.33333333333333,0.716501828460253,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-02,2,6,1
"439","B24_D","Droughted","Fagus sylvatica",2023-08-03,1.23428259806575,2.92007409260269,0.144310137471071,7.16666666666667,0.7209247747934,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-03,2,6,1
"440","B24_D","Droughted","Fagus sylvatica",2023-08-04,0.804588309477912,2.29998524142532,0.249119543525426,7.02,0.733632137129215,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-04,2,6,1
"441","B24_D","Droughted","Fagus sylvatica",2023-08-05,0.38716496584729,1.08133607581491,0.132991215271602,6.87333333333333,0.738290383090865,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-05,2,6,1
"442","B24_D","Droughted","Fagus sylvatica",2023-08-06,0.351610914834798,0.907333336559595,0.10093112278154,6.72666666666667,0.738975048031478,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-06,2,6,1
"443","B24_D","Droughted","Fagus sylvatica",2023-08-07,0.547592494920302,1.25433331824193,0.197758051307543,6.58,0.745645160239811,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-07,2,6,1
"444","B24_D","Droughted","Fagus sylvatica",2023-08-08,0.873520932158552,1.91684758133361,0.178455888820736,6.43333333333333,0.750748181964579,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-08,2,6,1
"445","B24_D","Droughted","Fagus sylvatica",2023-08-09,0.523339238632535,1.83311569798958,0.262924509292359,6.47777777777778,0.758355521124911,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-09,2,6,1
"446","B24_D","Droughted","Fagus sylvatica",2023-08-10,1.80678921352928,4.18800775899057,0.201605505297559,6.52222222222222,0.762422289095357,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-10,2,6,1
"447","B24_D","Droughted","Fagus sylvatica",2023-08-11,1.44380127819597,4.11413234298386,0.304996301021,6.56666666666667,0.773354680453173,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-11,2,6,1
"448","B24_D","Droughted","Fagus sylvatica",2023-08-12,1.77875356843049,5.23999116688173,0.26248513159336,6.3952380952381,0.779706389804597,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-12,2,6,1
"449","B24_D","Droughted","Fagus sylvatica",2023-08-13,1.06585737220648,2.72173360642573,0.228646931880305,6.22380952380952,0.786253436420479,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-13,2,6,1
"450","B24_D","Droughted","Fagus sylvatica",2023-08-14,1.3808746642045,3.31967829092953,0.1156302866458,6.05238095238095,0.788863680879412,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-14,2,6,1
"451","B24_D","Droughted","Fagus sylvatica",2023-08-15,0.85274624385327,3.08515823990165,0.156356125061723,5.88095238095238,0.797346966344256,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-15,2,6,1
"452","B24_D","Droughted","Fagus sylvatica",2023-08-16,1.800494231352,4.60995842995006,0.104515205066797,5.70952380952381,0.802222953697923,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-16,2,6,1
"453","B24_D","Droughted","Fagus sylvatica",2023-08-17,1.66288391233198,4.84922557940293,0.408251483326213,5.53809523809524,0.828677718134848,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-17,2,6,1
"454","B24_D","Droughted","Fagus sylvatica",2023-08-18,1.490154458408,3.65042543943344,0.223695966136818,5.36666666666667,0.852705725298765,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-18,2,6,1
"455","B24_D","Droughted","Fagus sylvatica",2023-08-19,2.05280020013518,4.79126070773378,0.303668401381075,5.26666666666667,0.869128733139355,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-19,2,6,1
"456","B24_D","Droughted","Fagus sylvatica",2023-08-20,2.38698590418952,5.23750122047584,0.259994485104121,5.16666666666667,0.893975689679632,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-20,2,6,1
"457","B24_D","Droughted","Fagus sylvatica",2023-08-21,1.90697532747404,5.02885125077239,0.289776766107695,5.06666666666667,0.91906536304268,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-21,2,6,1
"458","B24_D","Droughted","Fagus sylvatica",2023-08-22,1.69519676690592,3.73518929420188,0.274085411752419,4.96666666666667,0.935063492003,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-22,2,6,1
"459","B24_D","Droughted","Fagus sylvatica",2023-08-23,1.30219239650066,2.70962019344388,0.428311387241157,NA,0.945372493454056,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-23,2,6,1
"460","B24_D","Droughted","Fagus sylvatica",2023-08-24,1.41799737406872,2.98064213169862,0.214705023873067,NA,0.956647134507132,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-24,2,6,1
"461","B24_D","Droughted","Fagus sylvatica",2023-08-25,0.766454628634791,2.10004288685714,0.222790376458343,NA,0.966252519553837,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-25,2,6,1
"462","B24_D","Droughted","Fagus sylvatica",2023-08-26,0.479095678290464,1.83065523877212,0.0182856591256808,NA,0.969694582284736,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-26,2,6,1
"463","B24_D","Droughted","Fagus sylvatica",2023-08-27,0.148844757492601,0.318388462845276,0.077806809398179,NA,0.972623210413468,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-27,2,6,1
"464","B24_D","Droughted","Fagus sylvatica",2023-08-28,0.17091607796292,0.627661416443297,0.0619887165319637,NA,0.972768665411617,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-28,2,6,1
"465","B24_D","Droughted","Fagus sylvatica",2023-08-29,0.166765089043678,0.430835167157076,0.0610577712923772,NA,0.973061328409797,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-29,2,6,1
"466","B24_D","Droughted","Fagus sylvatica",2023-08-30,0.400919291708953,1.32098881357983,0.0466559690441675,NA,0.97306228226156,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-30,2,6,1
"467","B24_D","Droughted","Fagus sylvatica",2023-08-31,0.474337123520586,1.19989420630983,0.124022077971955,NA,0.974559107612235,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-08-31,2,6,1
"468","B24_D","Droughted","Fagus sylvatica",2023-09-01,0.713384737585956,1.8627101565267,0.118802037093023,NA,0.97548489124111,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-01,2,6,1
"469","B24_D","Droughted","Fagus sylvatica",2023-09-02,1.08859240494272,2.9152390787216,0.129753075442661,NA,0.97790552132393,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-02,2,6,1
"470","B24_D","Droughted","Fagus sylvatica",2023-09-03,0.936775422928651,2.52155251152366,0.196689914640591,NA,0.983347576076551,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-03,2,6,1
"471","B24_D","Droughted","Fagus sylvatica",2023-09-04,1.28359354370883,3.06181467614876,0.23950658032344,NA,0.986117003590145,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-04,2,6,1
"472","B24_D","Droughted","Fagus sylvatica",2023-09-05,1.40334857478837,3.24125149987385,0.407881033767055,NA,0.991409516235309,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-05,2,6,1
"473","B24_D","Droughted","Fagus sylvatica",2023-09-06,1.20222711509196,2.67328402952992,0.293655929158602,NA,0.996270009359377,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-06,2,6,1
"474","B24_D","Droughted","Fagus sylvatica",2023-09-07,1.39084167932238,2.77590686674444,0.454895364366765,NA,0.999999758474083,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-09-07,2,6,1
"475","B1_D","Droughted","Fagus sylvatica",2023-06-21,1.20016104465189,3.07694070684925,0.307047103227257,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-21,0,7,2
"476","B1_D","Droughted","Fagus sylvatica",2023-06-22,1.61209250454781,3.56220449753017,0.309095704848644,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-22,0,7,2
"477","B1_D","Droughted","Fagus sylvatica",2023-06-23,0.614842837401228,1.33692021483506,0.253461780079003,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-23,0,7,2
"478","B1_D","Droughted","Fagus sylvatica",2023-06-24,1.11200683811307,2.5439071273605,0.272035257544438,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-24,0,7,2
"479","B1_D","Droughted","Fagus sylvatica",2023-06-25,1.59356342931108,3.17210064902844,0.331888761753744,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-25,0,7,2
"480","B1_D","Droughted","Fagus sylvatica",2023-06-26,1.5271566458,3.53509290914514,0.400611118299482,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-26,0,7,2
"481","B1_D","Droughted","Fagus sylvatica",2023-06-27,1.08347754512509,1.93752218917559,0.35060754902498,38.3333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-06-27,0,7,2
"482","B1_D","Droughted","Fagus sylvatica",2023-06-28,1.05105813558999,2.42222108467977,0.356730324242941,36.6571428571429,0,NA,0,0,"lightblue","Date_nothres",2023-06-28,0,7,2
"483","B1_D","Droughted","Fagus sylvatica",2023-06-29,1.64574989874823,3.52489699297613,0.329491491566478,34.9809523809524,0,NA,0,0,"lightblue","Date_nothres",2023-06-29,0,7,2
"484","B1_D","Droughted","Fagus sylvatica",2023-06-30,0.720400860396134,1.44247778479893,0.277771950580657,33.3047619047619,0,NA,0,0,"lightblue","Date_nothres",2023-06-30,0,7,2
"485","B1_D","Droughted","Fagus sylvatica",2023-07-01,0.961875526882093,2.33760304494703,0.184176686574739,31.6285714285714,0,NA,0,0,"lightblue","Date_nothres",2023-07-01,0,7,2
"486","B1_D","Droughted","Fagus sylvatica",2023-07-02,0.767131291988119,2.06711464113689,0.2205938415116,29.952380952381,0,NA,0,0,"lightblue","Date_nothres",2023-07-02,0,7,2
"487","B1_D","Droughted","Fagus sylvatica",2023-07-03,1.10591759116252,2.17521819323707,0.249920787809391,28.2761904761905,0,NA,0,0,"lightblue","Date_nothres",2023-07-03,0,7,2
"488","B1_D","Droughted","Fagus sylvatica",2023-07-04,1.27612121576495,2.68778825588423,0.301606574921278,26.6,0,NA,0,0,"lightblue","Date_nothres",2023-07-04,0,7,2
"489","B1_D","Droughted","Fagus sylvatica",2023-07-05,0.608918840085567,1.47820962220585,0.213709707505889,24.9,0,NA,0,0,"lightblue","Date_nothres",2023-07-05,0,7,2
"490","B1_D","Droughted","Fagus sylvatica",2023-07-06,1.31490084497229,2.81807245477182,0.187441541137291,23.2,0,NA,0,0,"lightblue","Date_nothres",2023-07-06,0,7,2
"491","B1_D","Droughted","Fagus sylvatica",2023-07-07,1.93167605996327,3.82203427378884,0.323635733172754,21.5,0,NA,0,0,"lightblue","Date_nothres",2023-07-07,0,7,2
"492","B1_D","Droughted","Fagus sylvatica",2023-07-08,1.89906937579334,4.10341144688044,0.670349343708288,20.5888888888889,0,NA,0,0,"lightblue","Date_nothres",2023-07-08,0,7,2
"493","B1_D","Droughted","Fagus sylvatica",2023-07-09,2.40168049491434,5.08914854098234,0.363374820054821,19.6777777777778,0,NA,0,0,"lightblue","Date_nothres",2023-07-09,0,7,2
"494","B1_D","Droughted","Fagus sylvatica",2023-07-10,1.61518374249341,3.110518174651,0.466284421138266,18.7666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-10,0,7,2
"495","B1_D","Droughted","Fagus sylvatica",2023-07-11,2.51179722751616,5.06047265159427,0.514341442968851,17.8555555555556,0,NA,0,0,"lightblue","Date_nothres",2023-07-11,0,7,2
"496","B1_D","Droughted","Fagus sylvatica",2023-07-12,0.819245119878629,2.37189202862223,0.221580776771204,16.9444444444444,0,NA,0,0,"lightblue","Date_nothres",2023-07-12,0,7,2
"497","B1_D","Droughted","Fagus sylvatica",2023-07-13,0.926777775074922,2.37380275411563,0.115481394813946,16.0333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-13,0,7,2
"498","B1_D","Droughted","Fagus sylvatica",2023-07-14,1.40527350185031,2.75193526763328,0.255051323681579,15.4666666666667,0.356741438755866,2023-07-14,0.35421728,54,"#D9808B","MinTWDnot0_Date",2023-07-14,1,7,2
"499","B1_D","Droughted","Fagus sylvatica",2023-07-15,2.35596387820584,4.82089572685122,0.426168212027855,14.9,0.400120868707672,2023-07-14,0.40013434,61,"#D57995","MinTWDnot0_Date",2023-07-15,1,7,2
"500","B1_D","Droughted","Fagus sylvatica",2023-07-16,1.21644684149979,2.38726782392078,0.268245267880965,14.3333333333333,0.399796252629632,2023-07-14,0.40013434,61,"#D57995","MinTWDnot0_Date",2023-07-16,1,7,2
"501","B1_D","Droughted","Fagus sylvatica",2023-07-17,1.38209214708479,2.72574455443964,0.223634300837122,13.7666666666667,0.430620353125562,2023-07-14,0.43293223,66,"#D1759C","MinTWDnot0_Date",2023-07-17,1,7,2
"502","B1_D","Droughted","Fagus sylvatica",2023-07-18,1.70250695542976,3.56226917385862,0.420737647731944,13.2,0.466214180634399,2023-07-14,0.46573013,71,"#CE70A4","MinTWDnot0_Date",2023-07-18,1,7,2
"503","B1_D","Droughted","Fagus sylvatica",2023-07-19,1.56087978851823,3.11375299664219,0.245695002160453,12.6166666666667,0.445995905159214,2023-07-14,0.44605139,68,"#D0739F","MinTWDnot0_Date",2023-07-19,1,7,2
"504","B1_D","Droughted","Fagus sylvatica",2023-07-20,1.34742093424712,2.63468595127166,0.419479027288121,12.0333333333333,0.499030400907235,2023-07-14,0.49852803,76,"#CA6BAB","MinTWDnot0_Date",2023-07-20,1,7,2
"505","B1_D","Droughted","Fagus sylvatica",2023-07-21,1.11093339154329,2.91734680396901,0.401505742726969,11.7666666666667,0.533102357876658,2023-07-14,0.53132592,81,"#C666B2","MinTWDnot0_Date",2023-07-21,1,7,2
"506","B1_D","Droughted","Fagus sylvatica",2023-07-22,1.50748511446599,3.42720015674127,0.292124584827732,11.5,0.514694600413486,2023-07-14,0.51164719,78,"#C969AE","MinTWDnot0_Date",2023-07-22,1,7,2
"507","B1_D","Droughted","Fagus sylvatica",2023-07-23,1.83377111329825,3.82572986984035,0.426951841541921,11.2333333333333,0.550334476265643,2023-07-14,0.55100466,84,"#C462B6","MinTWDnot0_Date",2023-07-23,1,7,2
"508","B1_D","Droughted","Fagus sylvatica",2023-07-24,0.657053650184257,1.8468639715885,0.198979516408496,10.9666666666667,0.536052103322066,2023-07-14,0.5378855,82,"#C564B3","MinTWDnot0_Date",2023-07-24,1,7,2
"509","B1_D","Droughted","Fagus sylvatica",2023-07-25,0.428912198039811,1.53458083147492,0.100285712675256,10.7,0.587050787483411,2023-07-14,0.58380256,89,"#BF5DBD","MinTWDnot0_Date",2023-07-25,1,7,2
"510","B1_D","Droughted","Fagus sylvatica",2023-07-26,0.460448667951816,1.34423048779748,0.161692402578475,9.28666666666667,0.615190377132951,2023-07-14,0.61660045,94,"#BA58C4","MinTWDnot0_Date",2023-07-26,1,7,2
"511","B1_D","Droughted","Fagus sylvatica",2023-07-27,0.803483230754715,2.14666197769401,0.258341489880386,7.87333333333333,0.655342929640855,2023-07-14,0.65595793,101,"darkmagenta","MinTWDnot0_Date",2023-07-27,1,7,2
"512","B1_D","Droughted","Fagus sylvatica",2023-07-28,0.673008752320839,1.84683982619782,0.184535292552729,6.46,0.670183719324936,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-07-28,2,7,2
"513","B1_D","Droughted","Fagus sylvatica",2023-07-29,0.518278558135586,1.77307467399291,0.140940947429463,5.04666666666667,0.670776330909101,2023-07-14,0.65595793,101,"darkmagenta","Date_rel_minTWD_thres_crossed",2023-07-29,2,7,2
"514","B1_D","Droughted","Fagus sylvatica",2023-07-30,0.918773591408985,2.08619839298458,0.125349657026959,3.63333333333333,0.655343944994939,2023-07-14,0.65595793,101,"darkmagenta","MinTWDnot0_Date",2023-07-30,1,7,2
