"","Date","Tree.ID","Min_rel_TWD","Max_rel_TWD","WP_midday","WP_predawn","Treatment","Tree.Species"
"364",2023-07-03,"B26_D",0,0.39015357328539,NA,NA,"D","B"
"365",2023-07-03,"B27_D",0,0.242968167698361,NA,NA,"D","B"
"366",2023-07-03,"B2_W",0,0.418610262610709,NA,NA,"W","B"
"367",2023-07-03,"B30_W",0,0.405654662935542,NA,NA,"W","B"
"368",2023-07-03,"B38_D",0,0.465834609251875,NA,NA,"D","B"
"369",2023-07-03,"B3_W",0,0.380812758362793,NA,NA,"W","B"
"370",2023-07-03,"B44_W",0,0.431636954209661,NA,NA,"W","B"
"371",2023-07-03,"D15_W",0,0.64465957964461,NA,NA,"W","D"
"372",2023-07-03,"D19_D",0,0.554179277055358,NA,NA,"D","D"
"373",2023-07-03,"D25_W",0,0.592459337487668,NA,NA,"W","D"
"374",2023-07-03,"D28_W",0,0.599263513062578,NA,NA,"W","D"
"375",2023-07-03,"D31_D",0,0.591116348755304,NA,NA,"D","D"
"376",2023-07-03,"D33_D",0,0.629309170142829,NA,NA,"D","D"
"377",2023-07-03,"D39_W",0,0.574726871163285,NA,NA,"W","D"
"378",2023-07-03,"D43_D",0,0.652875143124717,NA,NA,"D","D"
"379",2023-07-03,"D4_W",0,0.596786250442116,NA,NA,"W","D"
"380",2023-07-03,"D7_D",0,0.604896328976936,NA,NA,"D","D"
"381",2023-07-03,"E12_D",0,0.69516636770101,NA,NA,"D","E"
"382",2023-07-03,"E13_W",0,0.641523217420911,NA,NA,"W","E"
"383",2023-07-03,"E19_D",0,0.736481486572735,NA,NA,"D","E"
"384",2023-07-03,"E20_D",0,0.588093616237122,NA,NA,"D","E"
"385",2023-07-03,"E22_W",0,0.537740539718975,NA,NA,"W","E"
"386",2023-07-03,"E30_W",0.446960440710781,0.757911425425401,NA,NA,"W","E"
"387",2023-07-03,"E34_W",0,0.671074776705118,NA,NA,"W","E"
"388",2023-07-03,"E3_W",0,0.731716051938989,NA,NA,"W","E"
"389",2023-07-03,"E40_D",0,0.721433756959234,NA,NA,"D","E"
"390",2023-07-03,"E45_D",0.539988717165357,0.777335976620028,NA,NA,"D","E"
"391",2023-07-04,"B1_D",0,0.554842728470489,NA,NA,"D","B"
"392",2023-07-04,"B23_W",0,0.524347123662769,NA,NA,"W","B"
"393",2023-07-04,"B24_D",0,0.480766448119405,NA,NA,"D","B"
"394",2023-07-04,"B26_D",0,0.29928089116418,-2.275,-0.1,"D","B"
"395",2023-07-04,"B27_D",0,0.364554955699678,NA,NA,"D","B"
"396",2023-07-04,"B2_W",0,0.387340856855609,NA,NA,"W","B"
"397",2023-07-04,"B30_W",0,0.428503220783331,-2.25,-0.125,"W","B"
"398",2023-07-04,"B38_D",0,0.470489529021945,NA,NA,"D","B"
"399",2023-07-04,"B3_W",0,0.401478475861111,NA,NA,"W","B"
"400",2023-07-04,"B44_W",0,0.379126270808179,-1.975,-0.1,"W","B"
"401",2023-07-04,"D15_W",0,0.665794374506183,NA,NA,"W","D"
"402",2023-07-04,"D19_D",0,0.555448596138473,NA,NA,"D","D"
"403",2023-07-04,"D25_W",0,0.581936213355464,NA,NA,"W","D"
"404",2023-07-04,"D28_W",0,0.609647448144704,-1,-0.25,"W","D"
"405",2023-07-04,"D31_D",0,0.596295845430633,NA,NA,"D","D"
"406",2023-07-04,"D33_D",0,0.642950111910707,NA,NA,"D","D"
"407",2023-07-04,"D39_W",0,0.61546234810656,-1.225,-0.483333333,"W","D"
"408",2023-07-04,"D43_D",0,0.620976868828928,-0.95,-0.275,"D","D"
"409",2023-07-04,"D4_W",0,0.611916273183762,NA,NA,"W","D"
"410",2023-07-04,"D7_D",0,0.61839023296318,NA,NA,"D","D"
"411",2023-07-04,"E12_D",0,0.688864127414958,-1.8,-0.15,"D","E"
"412",2023-07-04,"E13_W",0,0.692895958736356,NA,NA,"W","E"
"413",2023-07-04,"E19_D",0,0.737723429336928,NA,NA,"D","E"
"414",2023-07-04,"E20_D",0,0.642105268824401,-1.4,-0.1,"D","E"
"415",2023-07-04,"E22_W",0,0.504201633682097,NA,NA,"W","E"
"416",2023-07-04,"E30_W",0,0.787966836533349,-2.1,-0.475,"W","E"
"417",2023-07-04,"E34_W",0,0.679392595792127,NA,NA,"W","E"
"418",2023-07-04,"E3_W",0,0.791838917862365,-1.95,-0.325,"W","E"
"419",2023-07-04,"E40_D",0,0.743170539196455,NA,NA,"D","E"
"420",2023-07-04,"E45_D",0.622186614641771,0.77724451195654,NA,NA,"D","E"
"421",2023-07-05,"B1_D",0,0.504328640550555,NA,NA,"D","B"
"422",2023-07-05,"B23_W",0,0.458571246858027,NA,NA,"W","B"
"423",2023-07-05,"B24_D",0,0.42608089291176,NA,NA,"D","B"
"424",2023-07-05,"B26_D",0,0.230295317546985,NA,NA,"D","B"
"425",2023-07-05,"B27_D",0,0.199826742306366,NA,NA,"D","B"
"426",2023-07-05,"B2_W",0,0.348243567507474,NA,NA,"W","B"
"427",2023-07-05,"B30_W",0,0.385860056011223,NA,NA,"W","B"
"428",2023-07-05,"B38_D",0,0.412157358968212,NA,NA,"D","B"
"429",2023-07-05,"B3_W",0,0.383644391810211,NA,NA,"W","B"
"430",2023-07-05,"B44_W",0,0.333208941921027,NA,NA,"W","B"
"431",2023-07-05,"D15_W",0,0.591176284842452,NA,NA,"W","D"
"432",2023-07-05,"D19_D",0,0.511136326737946,NA,NA,"D","D"
"433",2023-07-05,"D25_W",0,0.561996211735281,NA,NA,"W","D"
"434",2023-07-05,"D28_W",0,0.538906470299792,NA,NA,"W","D"
"435",2023-07-05,"D31_D",0,0.52152656180735,NA,NA,"D","D"
"436",2023-07-05,"D33_D",0,0.580283019043293,NA,NA,"D","D"
"437",2023-07-05,"D39_W",0,0.493329078428588,NA,NA,"W","D"
"438",2023-07-05,"D43_D",0,0.563880700808278,NA,NA,"D","D"
"439",2023-07-05,"D4_W",0,0.537305177908087,NA,NA,"W","D"
"440",2023-07-05,"D7_D",0,0.565017834499354,NA,NA,"D","D"
"441",2023-07-05,"E12_D",0,0.583282394581639,NA,NA,"D","E"
"442",2023-07-05,"E13_W",0,0.617672048781668,NA,NA,"W","E"
"443",2023-07-05,"E19_D",0,0.724535025839973,NA,NA,"D","E"
"444",2023-07-05,"E20_D",0,0.603638220321984,NA,NA,"D","E"
"445",2023-07-05,"E22_W",0,0.420726005341685,NA,NA,"W","E"
"446",2023-07-05,"E30_W",0,0.68901434599681,NA,NA,"W","E"
"447",2023-07-05,"E34_W",0,0.557949192551628,NA,NA,"W","E"
"448",2023-07-05,"E3_W",0,0.646078199482199,NA,NA,"W","E"
"449",2023-07-05,"E40_D",0,0.708492814186269,NA,NA,"D","E"
"450",2023-07-05,"E45_D",0.657220031410219,0.781038451827139,NA,NA,"D","E"
"451",2023-07-06,"B1_D",0,0.635909633902447,NA,NA,"D","B"
"452",2023-07-06,"B23_W",0,0.564791158534434,NA,NA,"W","B"
"453",2023-07-06,"B24_D",0,0.498452973779313,NA,NA,"D","B"
"454",2023-07-06,"B26_D",0,0.420006286844254,NA,NA,"D","B"
"455",2023-07-06,"B27_D",0,0.417563546342506,NA,NA,"D","B"
"456",2023-07-06,"B2_W",0,0.429737954055691,NA,NA,"W","B"
"457",2023-07-06,"B30_W",0,0.46352060156399,NA,NA,"W","B"
"458",2023-07-06,"B38_D",0,0.574732856928262,NA,NA,"D","B"
"459",2023-07-06,"B3_W",0,0.412252316066956,NA,NA,"W","B"
"460",2023-07-06,"B44_W",0,0.369517748648658,NA,NA,"W","B"
"461",2023-07-06,"D15_W",0,0.695724103789981,NA,NA,"W","D"
"462",2023-07-06,"D19_D",0,0.634011026166295,NA,NA,"D","D"
"463",2023-07-06,"D25_W",0,0.659385064490519,NA,NA,"W","D"
"464",2023-07-06,"D28_W",0,0.634536261534226,NA,NA,"W","D"
"465",2023-07-06,"D31_D",0,0.63383750400837,NA,NA,"D","D"
"466",2023-07-06,"D33_D",0,0.691826891103125,NA,NA,"D","D"
"467",2023-07-06,"D39_W",0,0.658670845741206,NA,NA,"W","D"
"468",2023-07-06,"D43_D",0,0.699501464325547,NA,NA,"D","D"
"469",2023-07-06,"D4_W",0,0.659192795620477,NA,NA,"W","D"
"470",2023-07-06,"D7_D",0,0.682355642132669,NA,NA,"D","D"
"471",2023-07-06,"E12_D",0,0.747643081042573,NA,NA,"D","E"
"472",2023-07-06,"E13_W",0,0.760846614796543,NA,NA,"W","E"
"473",2023-07-06,"E19_D",0,0.768159677199679,NA,NA,"D","E"
"474",2023-07-06,"E20_D",0,0.715242200495946,NA,NA,"D","E"
"475",2023-07-06,"E22_W",0,0.613597865926181,NA,NA,"W","E"
"476",2023-07-06,"E30_W",0,0.756286599752708,NA,NA,"W","E"
"477",2023-07-06,"E34_W",0,0.763129808684378,NA,NA,"W","E"
"478",2023-07-06,"E3_W",0,0.78979527744479,NA,NA,"W","E"
"479",2023-07-06,"E40_D",0,0.773325329157598,NA,NA,"D","E"
"480",2023-07-06,"E45_D",0.709771835987618,0.786759452844643,NA,NA,"D","E"
"481",2023-07-07,"B1_D",0,0.660226261640377,NA,NA,"D","B"
"482",2023-07-07,"B23_W",0,0.603510162087865,NA,NA,"W","B"
"483",2023-07-07,"B24_D",0,0.53577921496958,-1.85,-0.125,"D","B"
"484",2023-07-07,"B26_D",0,0.428599957325431,NA,NA,"D","B"
"485",2023-07-07,"B27_D",0,0.428342601516698,NA,NA,"D","B"
"486",2023-07-07,"B2_W",0,0.453730274267028,NA,NA,"W","B"
"487",2023-07-07,"B30_W",0,0.536081646427542,NA,NA,"W","B"
"488",2023-07-07,"B38_D",0,0.623189915374073,NA,NA,"D","B"
"489",2023-07-07,"B3_W",0,0.494685329192273,NA,NA,"W","B"
"490",2023-07-07,"B44_W",0,0.478440402348861,NA,NA,"W","B"
"491",2023-07-07,"D15_W",0,0.703250538428023,NA,NA,"W","D"
"492",2023-07-07,"D19_D",0,0.616011446148211,NA,NA,"D","D"
"493",2023-07-07,"D25_W",0,0.679912532703262,NA,NA,"W","D"
"494",2023-07-07,"D28_W",0,0.65621113668923,NA,NA,"W","D"
"495",2023-07-07,"D31_D",0,0.651140558069476,NA,NA,"D","D"
"496",2023-07-07,"D33_D",0,0.688862767612397,-1.475,-0.275,"D","D"
"497",2023-07-07,"D39_W",0,0.656037955034651,NA,NA,"W","D"
"498",2023-07-07,"D43_D",0,0.694351566232806,NA,NA,"D","D"
"499",2023-07-07,"D4_W",0,0.650214057058885,NA,NA,"W","D"
"500",2023-07-07,"D7_D",0,0.670027879759866,NA,NA,"D","D"
"501",2023-07-07,"E12_D",0.173070925314491,0.700738896681689,NA,NA,"D","E"
"502",2023-07-07,"E13_W",0,0.718387688158465,-1.6,-0.15,"W","E"
"503",2023-07-07,"E19_D",0.380141569925376,0.743926965541929,NA,NA,"D","E"
"504",2023-07-07,"E20_D",0,0.703820085277097,NA,NA,"D","E"
"505",2023-07-07,"E22_W",0,0.602695309538793,NA,NA,"W","E"
"506",2023-07-07,"E30_W",0.418608858313573,0.792017880315827,NA,NA,"W","E"
"507",2023-07-07,"E34_W",0,0.756425879217325,-1.75,-0.125,"W","E"
"508",2023-07-07,"E3_W",0,0.774490948117713,NA,NA,"W","E"
"509",2023-07-07,"E40_D",0.129311268093306,0.735655307744471,-1.6,-0.375,"D","E"
"510",2023-07-07,"E45_D",0.740043215124496,0.820690170883538,NA,NA,"D","E"
"511",2023-07-08,"B1_D",0,0.638268842641554,NA,NA,"D","B"
"512",2023-07-08,"B23_W",0,0.597420142251114,NA,NA,"W","B"
"513",2023-07-08,"B24_D",0,0.565812094042736,NA,NA,"D","B"
"514",2023-07-08,"B26_D",0,0.359689040155245,NA,NA,"D","B"
"515",2023-07-08,"B27_D",0,0.263773013193989,NA,NA,"D","B"
"516",2023-07-08,"B2_W",0,0.426252816267937,NA,NA,"W","B"
"517",2023-07-08,"B30_W",0,0.440685227546037,NA,NA,"W","B"
"518",2023-07-08,"B38_D",0,0.64238029842591,NA,NA,"D","B"
"519",2023-07-08,"B3_W",0,0.350132106799188,NA,NA,"W","B"
"520",2023-07-08,"B44_W",0,0.417915565307423,NA,NA,"W","B"
"521",2023-07-08,"D15_W",0,0.668358644640994,NA,NA,"W","D"
"522",2023-07-08,"D19_D",0,0.617386564036954,NA,NA,"D","D"
"523",2023-07-08,"D25_W",0,0.527719281807399,NA,NA,"W","D"
"524",2023-07-08,"D28_W",0,0.607117039078298,NA,NA,"W","D"
"525",2023-07-08,"D31_D",0,0.625929935906137,NA,NA,"D","D"
"526",2023-07-08,"D33_D",0,0.663638787475545,NA,NA,"D","D"
"527",2023-07-08,"D39_W",0,0.639332490167122,NA,NA,"W","D"
"528",2023-07-08,"D43_D",0,0.635998173643226,NA,NA,"D","D"
"529",2023-07-08,"D4_W",0,0.625089772773589,NA,NA,"W","D"
"530",2023-07-08,"D7_D",0,0.648714167959934,NA,NA,"D","D"
"531",2023-07-08,"E12_D",0.445710960458634,0.751461057960288,NA,NA,"D","E"
"532",2023-07-08,"E13_W",0,0.744467362571894,NA,NA,"W","E"
"533",2023-07-08,"E19_D",0.376865854502233,0.788591089756201,NA,NA,"D","E"
"534",2023-07-08,"E20_D",0.430854673283178,0.750218333723145,NA,NA,"D","E"
"535",2023-07-08,"E22_W",0,0.569915907284841,NA,NA,"W","E"
"536",2023-07-08,"E30_W",0.456213536854232,0.808625490810512,NA,NA,"W","E"
"537",2023-07-08,"E34_W",0,0.764656673424967,NA,NA,"W","E"
"538",2023-07-08,"E3_W",0,0.789816876564659,NA,NA,"W","E"
"539",2023-07-08,"E40_D",0.372025977846254,0.771973173107864,NA,NA,"D","E"
"540",2023-07-08,"E45_D",0.797415536446908,0.847856142356801,NA,NA,"D","E"
"541",2023-07-09,"B1_D",0,0.692594225963465,NA,NA,"D","B"
"542",2023-07-09,"B23_W",0.452338778455457,0.605266063074391,NA,NA,"W","B"
"543",2023-07-09,"B24_D",0,0.627217082637595,NA,NA,"D","B"
"544",2023-07-09,"B26_D",0,0.464983186861634,NA,NA,"D","B"
"545",2023-07-09,"B27_D",0,0.448348510156838,NA,NA,"D","B"
"546",2023-07-09,"B2_W",0,0.519090832198938,NA,NA,"W","B"
"547",2023-07-09,"B30_W",0,0.530645545406437,NA,NA,"W","B"
"548",2023-07-09,"B38_D",0,0.702624029658309,NA,NA,"D","B"
"549",2023-07-09,"B3_W",0,0.487351277001567,NA,NA,"W","B"
"550",2023-07-09,"B44_W",0,0.464747786265024,NA,NA,"W","B"
"551",2023-07-09,"D15_W",0,0.654908797864614,NA,NA,"W","D"
"552",2023-07-09,"D19_D",0,0.664331577039096,NA,NA,"D","D"
"553",2023-07-09,"D25_W",0,0.648354910883729,NA,NA,"W","D"
"554",2023-07-09,"D28_W",0,0.649665833596296,NA,NA,"W","D"
"555",2023-07-09,"D31_D",0,0.678542082547131,NA,NA,"D","D"
"556",2023-07-09,"D33_D",0,0.71276042028876,NA,NA,"D","D"
"557",2023-07-09,"D39_W",0,0.682577331079056,NA,NA,"W","D"
"558",2023-07-09,"D43_D",0,0.683691774852022,NA,NA,"D","D"
"559",2023-07-09,"D4_W",0,0.700984953927214,NA,NA,"W","D"
"560",2023-07-09,"D7_D",0,0.658398538415433,NA,NA,"D","D"
"561",2023-07-09,"E12_D",0.496440831687574,0.745762593880044,NA,NA,"D","E"
"562",2023-07-09,"E13_W",0,0.785818187054756,NA,NA,"W","E"
"563",2023-07-09,"E19_D",0.493601660940696,0.817589126968405,NA,NA,"D","E"
"564",2023-07-09,"E20_D",0,0.690928074390422,NA,NA,"D","E"
"565",2023-07-09,"E22_W",0,0.634270783090133,NA,NA,"W","E"
"566",2023-07-09,"E30_W",0.40632276420628,0.838150412979919,NA,NA,"W","E"
"567",2023-07-09,"E34_W",0,0.782017353297201,NA,NA,"W","E"
"568",2023-07-09,"E3_W",0,0.80284062175285,NA,NA,"W","E"
"569",2023-07-09,"E40_D",0.480419163716719,0.804884794706,NA,NA,"D","E"
"570",2023-07-09,"E45_D",0.83020795157684,0.871629585716926,NA,NA,"D","E"
"571",2023-07-10,"B1_D",0,0.646789517821457,NA,NA,"D","B"
"572",2023-07-10,"B23_W",0.303291733462592,0.523036240007062,NA,NA,"W","B"
"573",2023-07-10,"B24_D",0,0.58631040691913,NA,NA,"D","B"
"574",2023-07-10,"B26_D",0,0.353669086314044,NA,NA,"D","B"
"575",2023-07-10,"B27_D",0,0.569946207488692,NA,NA,"D","B"
"576",2023-07-10,"B2_W",0,0.380878688312634,NA,NA,"W","B"
"577",2023-07-10,"B30_W",0,0.449154773371946,NA,NA,"W","B"
"578",2023-07-10,"B38_D",0,0.627092175783054,NA,NA,"D","B"
"579",2023-07-10,"B3_W",0,0.413362394135398,NA,NA,"W","B"
"580",2023-07-10,"B44_W",0,0.395805475929126,NA,NA,"W","B"
"581",2023-07-10,"D15_W",0,0.644013832850506,NA,NA,"W","D"
"582",2023-07-10,"D19_D",0,0.620685616762112,NA,NA,"D","D"
"583",2023-07-10,"D25_W",0,0.485744982852257,NA,NA,"W","D"
"584",2023-07-10,"D28_W",0,0.528071972537214,NA,NA,"W","D"
"585",2023-07-10,"D31_D",0,0.601004817341117,NA,NA,"D","D"
"586",2023-07-10,"D33_D",0,0.647405264208639,NA,NA,"D","D"
"587",2023-07-10,"D39_W",0,0.606569611143531,NA,NA,"W","D"
"588",2023-07-10,"D43_D",0,0.619393256906249,NA,NA,"D","D"
"589",2023-07-10,"D4_W",0,0.548383996354664,NA,NA,"W","D"
"590",2023-07-10,"D7_D",0,0.639214904320038,NA,NA,"D","D"
"591",2023-07-10,"E12_D",0.482891394327899,0.752812569386916,NA,NA,"D","E"
"592",2023-07-10,"E13_W",0,0.700977040015867,NA,NA,"W","E"
"593",2023-07-10,"E19_D",0.507047908859673,0.774547850133467,NA,NA,"D","E"
"594",2023-07-10,"E20_D",0,0.677824887158251,NA,NA,"D","E"
"595",2023-07-10,"E22_W",0,0.55484249238716,NA,NA,"W","E"
"596",2023-07-10,"E30_W",0.535624307173761,0.733060788566376,NA,NA,"W","E"
"597",2023-07-10,"E34_W",0,0.660983618521935,NA,NA,"W","E"
"598",2023-07-10,"E3_W",0.385053600972311,0.773722034028279,NA,NA,"W","E"
"599",2023-07-10,"E40_D",0.491914594590629,0.774751462294294,NA,NA,"D","E"
"600",2023-07-10,"E45_D",0.859030182261481,0.869467889541926,NA,NA,"D","E"
"601",2023-07-11,"B1_D",0,0.669595915793106,NA,NA,"D","B"
"602",2023-07-11,"B23_W",0.258771334816044,0.464985268534248,NA,NA,"W","B"
"603",2023-07-11,"B24_D",0,0.580746116474363,NA,NA,"D","B"
"604",2023-07-11,"B26_D",0,0.395548441441205,NA,NA,"D","B"
"605",2023-07-11,"B27_D",0,0.609326252591155,NA,NA,"D","B"
"606",2023-07-11,"B2_W",0,0.403334372331314,NA,NA,"W","B"
"607",2023-07-11,"B30_W",0,0.410119179235974,NA,NA,"W","B"
"608",2023-07-11,"B38_D",0,0.707320031277997,NA,NA,"D","B"
"609",2023-07-11,"B3_W",0,0.312786425573115,NA,NA,"W","B"
"610",2023-07-11,"B44_W",0,0.465742312897806,NA,NA,"W","B"
"611",2023-07-11,"D15_W",0,0.651616912503757,NA,NA,"W","D"
"612",2023-07-11,"D19_D",0,0.659297916552523,NA,NA,"D","D"
"613",2023-07-11,"D25_W",0,0.554015609878639,NA,NA,"W","D"
"614",2023-07-11,"D28_W",0,0.608646499464219,NA,NA,"W","D"
"615",2023-07-11,"D31_D",0,0.651364489224634,NA,NA,"D","D"
"616",2023-07-11,"D33_D",0,0.695609238113264,NA,NA,"D","D"
"617",2023-07-11,"D39_W",0,0.696718431995505,NA,NA,"W","D"
"618",2023-07-11,"D43_D",0,0.65839129919978,NA,NA,"D","D"
"619",2023-07-11,"D4_W",0,0.61363285278247,NA,NA,"W","D"
"620",2023-07-11,"D7_D",0,0.662939773606214,NA,NA,"D","D"
"621",2023-07-11,"E12_D",0.571861181272285,0.778438869385259,NA,NA,"D","E"
"622",2023-07-11,"E13_W",0,0.805419565210921,NA,NA,"W","E"
"623",2023-07-11,"E19_D",0.667648887156963,0.825624004536335,NA,NA,"D","E"
"624",2023-07-11,"E20_D",0.226546865021584,0.731495817288048,NA,NA,"D","E"
"625",2023-07-11,"E22_W",0,0.635933675306483,NA,NA,"W","E"
"626",2023-07-11,"E30_W",0.523732235434213,0.817090719848097,NA,NA,"W","E"
"627",2023-07-11,"E34_W",0,0.803707620298216,NA,NA,"W","E"
"628",2023-07-11,"E3_W",0.401445585773779,0.83423683505253,NA,NA,"W","E"
"629",2023-07-11,"E40_D",0.634411939238895,0.805589016308879,NA,NA,"D","E"
"630",2023-07-11,"E45_D",0.867266250711801,0.8857941553678,NA,NA,"D","E"
"631",2023-07-12,"B1_D",0,0.596924329291605,NA,NA,"D","B"
"632",2023-07-12,"B23_W",0,0.417918975787714,NA,NA,"W","B"
"633",2023-07-12,"B24_D",0.125143545462854,0.537446712330378,NA,NA,"D","B"
"634",2023-07-12,"B26_D",0,0.345810140546683,NA,NA,"D","B"
"635",2023-07-12,"B27_D",0,0.5343292958808,NA,NA,"D","B"
"636",2023-07-12,"B2_W",0,0.299696602241531,NA,NA,"W","B"
"637",2023-07-12,"B30_W",0,0.336961793659115,NA,NA,"W","B"
"638",2023-07-12,"B38_D",0,0.600297367608752,NA,NA,"D","B"
"639",2023-07-12,"B3_W",0,0.24053339803111,NA,NA,"W","B"
"640",2023-07-12,"B44_W",0,0.224552859861819,NA,NA,"W","B"
"641",2023-07-12,"D15_W",0,0.650798557688511,NA,NA,"W","D"
"642",2023-07-12,"D19_D",0,0.639004478669345,NA,NA,"D","D"
"643",2023-07-12,"D25_W",0,0.460954161728106,NA,NA,"W","D"
"644",2023-07-12,"D28_W",0,0.515385811276634,NA,NA,"W","D"
"645",2023-07-12,"D31_D",0,0.589576897514911,NA,NA,"D","D"
"646",2023-07-12,"D33_D",0,0.646037102751956,NA,NA,"D","D"
"647",2023-07-12,"D39_W",0,0.636139819515184,NA,NA,"W","D"
"648",2023-07-12,"D43_D",0,0.626855953300705,NA,NA,"D","D"
"649",2023-07-12,"D4_W",0,0.554602536098958,NA,NA,"W","D"
"650",2023-07-12,"D7_D",0,0.647447242766392,NA,NA,"D","D"
"651",2023-07-12,"E12_D",0.574389672973191,0.758073597738972,NA,NA,"D","E"
"652",2023-07-12,"E13_W",0,0.714654410597612,NA,NA,"W","E"
"653",2023-07-12,"E19_D",0.728899702828412,0.814403174541909,NA,NA,"D","E"
"654",2023-07-12,"E20_D",0,0.69089969629521,NA,NA,"D","E"
"655",2023-07-12,"E22_W",0,0.577476156290504,NA,NA,"W","E"
"656",2023-07-12,"E30_W",0.511982804049667,0.785243006808272,NA,NA,"W","E"
"657",2023-07-12,"E34_W",0,0.70919283178629,NA,NA,"W","E"
"658",2023-07-12,"E3_W",0.513176002246108,0.796222246932124,NA,NA,"W","E"
"659",2023-07-12,"E40_D",0.684614965035102,0.7956049548156,NA,NA,"D","E"
"660",2023-07-12,"E45_D",0.880136092299034,0.885346297398605,NA,NA,"D","E"
"661",2023-07-13,"B1_D",0,0.692813786176578,NA,NA,"D","B"
"662",2023-07-13,"B23_W",0.383797022442034,0.558253354962258,NA,NA,"W","B"
"663",2023-07-13,"B24_D",0,0.637532439682241,NA,NA,"D","B"
"664",2023-07-13,"B26_D",0,0.43044253812326,NA,NA,"D","B"
"665",2023-07-13,"B27_D",0,0.633617872931128,NA,NA,"D","B"
"666",2023-07-13,"B2_W",0,0.439907271899848,NA,NA,"W","B"
"667",2023-07-13,"B30_W",0,0.472626386813364,NA,NA,"W","B"
"668",2023-07-13,"B38_D",0,0.702740287199502,-2.375,-0.35,"D","B"
"669",2023-07-13,"B3_W",0,0.399541276381268,NA,NA,"W","B"
"670",2023-07-13,"B44_W",0,0.460305598070082,NA,NA,"W","B"
"671",2023-07-13,"D15_W",0,0.739194339148666,-1.575,-0.2,"W","D"
"672",2023-07-13,"D19_D",0,0.710918539608642,-1.775,-0.3,"D","D"
"673",2023-07-13,"D25_W",0,0.57453248158302,NA,NA,"W","D"
"674",2023-07-13,"D28_W",0,0.64836099384637,NA,NA,"W","D"
"675",2023-07-13,"D31_D",0,0.684777120660477,-1.725,-0.35,"D","D"
"676",2023-07-13,"D33_D",0,0.74108120113211,NA,NA,"D","D"
"677",2023-07-13,"D39_W",0,0.736282463505459,NA,NA,"W","D"
"678",2023-07-13,"D43_D",0,0.757097367532735,NA,NA,"D","D"
"679",2023-07-13,"D4_W",0,0.680466694812202,-1.525,-0.225,"W","D"
"680",2023-07-13,"D7_D",0,0.815587574769998,NA,NA,"D","D"
"681",2023-07-13,"E12_D",0.58765186608121,0.779351378385813,NA,NA,"D","E"
"682",2023-07-13,"E13_W",0,0.775312236851409,NA,NA,"W","E"
"683",2023-07-13,"E19_D",0.714125269380686,0.82947350653201,NA,NA,"D","E"
"684",2023-07-13,"E20_D",0,0.7721133499713,NA,NA,"D","E"
"685",2023-07-13,"E22_W",0,0.615130638571808,-1.425,-0.225,"W","E"
"686",2023-07-13,"E30_W",0,0.792547650983975,NA,NA,"W","E"
"687",2023-07-13,"E34_W",0,0.791679132758329,NA,NA,"W","E"
"688",2023-07-13,"E3_W",0,0.805276499533982,NA,NA,"W","E"
"689",2023-07-13,"E40_D",0.663756147308312,0.820616635801238,NA,NA,"D","E"
"690",2023-07-13,"E45_D",0.876958738586825,0.885361693528883,NA,NA,"D","E"
"691",2023-07-14,"B1_D",0.356741438755866,0.65560949871691,NA,NA,"D","B"
"692",2023-07-14,"B23_W",0.378272715903223,0.494975023925591,NA,NA,"W","B"
"693",2023-07-14,"B24_D",0.345843898523588,0.594810790001911,NA,NA,"D","B"
"694",2023-07-14,"B26_D",0,0.406400335644225,NA,NA,"D","B"
"695",2023-07-14,"B27_D",0.222188196016752,0.591365146079994,NA,NA,"D","B"
"696",2023-07-14,"B2_W",0,0.249033211327507,NA,NA,"W","B"
"697",2023-07-14,"B30_W",0,0.260975971757751,NA,NA,"W","B"
"698",2023-07-14,"B38_D",0,0.660468270346923,NA,NA,"D","B"
"699",2023-07-14,"B3_W",0,0.147523547898468,NA,NA,"W","B"
"700",2023-07-14,"B44_W",0,0.249019008675859,NA,NA,"W","B"
"701",2023-07-14,"D15_W",0,0.555801124666808,NA,NA,"W","D"
"702",2023-07-14,"D19_D",0,0.673143114377708,NA,NA,"D","D"
"703",2023-07-14,"D25_W",0,0.505294520457741,NA,NA,"W","D"
"704",2023-07-14,"D28_W",0,0.528661561005705,NA,NA,"W","D"
"705",2023-07-14,"D31_D",0,0.655580044088889,NA,NA,"D","D"
"706",2023-07-14,"D33_D",0,0.697349856606342,NA,NA,"D","D"
"707",2023-07-14,"D39_W",0,0.502056221243524,NA,NA,"W","D"
"708",2023-07-14,"D43_D",0,0.688278675828703,NA,NA,"D","D"
"709",2023-07-14,"D4_W",0,0.595183374569198,NA,NA,"W","D"
"710",2023-07-14,"D7_D",0.427830802040917,0.717533613735054,NA,NA,"D","D"
"711",2023-07-14,"E12_D",0.691221012511995,0.780420809300338,NA,NA,"D","E"
"712",2023-07-14,"E13_W",0.319301356860759,0.564042102971898,NA,NA,"W","E"
"713",2023-07-14,"E19_D",0.796291054608426,0.838237104692397,NA,NA,"D","E"
"714",2023-07-14,"E20_D",0.586355807363767,0.734040653525564,NA,NA,"D","E"
"715",2023-07-14,"E22_W",0,0.51429313782171,NA,NA,"W","E"
"716",2023-07-14,"E30_W",0,0.546389853738414,NA,NA,"W","E"
"717",2023-07-14,"E34_W",0.630319480200811,0.674826197446426,NA,NA,"W","E"
"718",2023-07-14,"E3_W",0.583292388873155,0.666718423009796,NA,NA,"W","E"
